contrast,mask,gap_dur,orientation,spatial_freq,duration,corrAns
0.15000000000000002,gauss,0.875,64,0.01,1.0,right
0.15000000000000002,gauss,0.875,64,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,64,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,64,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,64,0.03,0.1,right
0.15000000000000002,gauss,0.875,64,0.03,0.55,right
0.15000000000000002,gauss,0.875,64,0.03,1.0,right
0.15000000000000002,gauss,0.875,65,0.01,0.1,right
0.15000000000000002,gauss,0.875,65,0.01,0.55,right
0.15000000000000002,gauss,0.875,65,0.01,1.0,right
0.15000000000000002,gauss,0.875,65,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,65,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,65,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,65,0.03,0.1,right
0.15000000000000002,gauss,0.875,65,0.03,0.55,right
0.15000000000000002,gauss,0.875,65,0.03,1.0,right
0.15000000000000002,gauss,0.875,66,0.01,0.1,right
0.15000000000000002,gauss,0.875,66,0.01,0.55,right
0.15000000000000002,gauss,0.875,66,0.01,1.0,right
0.15000000000000002,gauss,0.875,66,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,66,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,66,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,66,0.03,0.1,right
0.15000000000000002,gauss,0.875,66,0.03,0.55,right
0.15000000000000002,gauss,0.875,66,0.03,1.0,right
0.15000000000000002,gauss,0.875,67,0.01,0.1,right
0.15000000000000002,gauss,0.875,67,0.01,0.55,right
0.15000000000000002,gauss,0.875,67,0.01,1.0,right
0.15000000000000002,gauss,0.875,67,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,67,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,67,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,67,0.03,0.1,right
0.15000000000000002,gauss,0.875,67,0.03,0.55,right
0.15000000000000002,gauss,0.875,67,0.03,1.0,right
0.15000000000000002,gauss,0.875,68,0.01,0.1,right
0.15000000000000002,gauss,0.875,68,0.01,0.55,right
0.15000000000000002,gauss,0.875,68,0.01,1.0,right
0.15000000000000002,gauss,0.875,68,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,68,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,68,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,68,0.03,0.1,right
0.15000000000000002,gauss,0.875,68,0.03,0.55,right
0.15000000000000002,gauss,0.875,68,0.03,1.0,right
0.15000000000000002,gauss,0.875,69,0.01,0.1,right
0.15000000000000002,gauss,0.875,69,0.01,0.55,right
0.15000000000000002,gauss,0.875,69,0.01,1.0,right
0.15000000000000002,gauss,0.875,69,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,69,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,69,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,69,0.03,0.1,right
0.15000000000000002,gauss,0.875,69,0.03,0.55,right
0.15000000000000002,gauss,0.875,69,0.03,1.0,right
0.15000000000000002,gauss,0.875,70,0.01,0.1,right
0.15000000000000002,gauss,0.875,70,0.01,0.55,right
0.15000000000000002,gauss,0.875,70,0.01,1.0,right
0.15000000000000002,gauss,0.875,70,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,70,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,70,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,70,0.03,0.1,right
0.15000000000000002,gauss,0.875,70,0.03,0.55,right
0.15000000000000002,gauss,0.875,70,0.03,1.0,right
0.15000000000000002,gauss,0.875,71,0.01,0.1,right
0.15000000000000002,gauss,0.875,71,0.01,0.55,right
0.15000000000000002,gauss,0.875,71,0.01,1.0,right
0.15000000000000002,gauss,0.875,71,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,71,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,71,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,71,0.03,0.1,right
0.15000000000000002,gauss,0.875,71,0.03,0.55,right
0.15000000000000002,gauss,0.875,71,0.03,1.0,right
0.15000000000000002,gauss,0.875,72,0.01,0.1,right
0.15000000000000002,gauss,0.875,72,0.01,0.55,right
0.15000000000000002,gauss,0.875,72,0.01,1.0,right
0.15000000000000002,gauss,0.875,72,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,72,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,72,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,72,0.03,0.1,right
0.15000000000000002,gauss,0.875,72,0.03,0.55,right
0.15000000000000002,gauss,0.875,72,0.03,1.0,right
0.15000000000000002,gauss,0.875,73,0.01,0.1,right
0.15000000000000002,gauss,0.875,73,0.01,0.55,right
0.15000000000000002,gauss,0.875,73,0.01,1.0,right
0.15000000000000002,gauss,0.875,73,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,73,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,73,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,73,0.03,0.1,right
0.15000000000000002,gauss,0.875,73,0.03,0.55,right
0.15000000000000002,gauss,0.875,73,0.03,1.0,right
0.15000000000000002,gauss,0.875,74,0.01,0.1,right
0.15000000000000002,gauss,0.875,74,0.01,0.55,right
0.15000000000000002,gauss,0.875,74,0.01,1.0,right
0.15000000000000002,gauss,0.875,74,0.019999999999999997,0.1,right
0.15000000000000002,gauss,0.875,74,0.019999999999999997,0.55,right
0.15000000000000002,gauss,0.875,74,0.019999999999999997,1.0,right
0.15000000000000002,gauss,0.875,74,0.03,0.1,right
0.15000000000000002,gauss,0.875,74,0.03,0.55,right
0.15000000000000002,gauss,0.875,74,0.03,1.0,right
0.15000000000000002,gauss,0.875,106,0.01,0.1,left
0.15000000000000002,gauss,0.875,106,0.01,0.55,left
0.15000000000000002,gauss,0.875,106,0.01,1.0,left
0.15000000000000002,gauss,0.875,106,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,106,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,106,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,106,0.03,0.1,left
0.15000000000000002,gauss,0.875,106,0.03,0.55,left
0.15000000000000002,gauss,0.875,106,0.03,1.0,left
0.15000000000000002,gauss,0.875,107,0.01,0.1,left
0.15000000000000002,gauss,0.875,107,0.01,0.55,left
0.15000000000000002,gauss,0.875,107,0.01,1.0,left
0.15000000000000002,gauss,0.875,107,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,107,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,107,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,107,0.03,0.1,left
0.15000000000000002,gauss,0.875,107,0.03,0.55,left
0.15000000000000002,gauss,0.875,107,0.03,1.0,left
0.15000000000000002,gauss,0.875,108,0.01,0.1,left
0.15000000000000002,gauss,0.875,108,0.01,0.55,left
0.15000000000000002,gauss,0.875,108,0.01,1.0,left
0.15000000000000002,gauss,0.875,108,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,108,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,108,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,108,0.03,0.1,left
0.15000000000000002,gauss,0.875,108,0.03,0.55,left
0.15000000000000002,gauss,0.875,108,0.03,1.0,left
0.15000000000000002,gauss,0.875,109,0.01,0.1,left
0.15000000000000002,gauss,0.875,109,0.01,0.55,left
0.15000000000000002,gauss,0.875,109,0.01,1.0,left
0.15000000000000002,gauss,0.875,109,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,109,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,109,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,109,0.03,0.1,left
0.15000000000000002,gauss,0.875,109,0.03,0.55,left
0.15000000000000002,gauss,0.875,109,0.03,1.0,left
0.15000000000000002,gauss,0.875,110,0.01,0.1,left
0.15000000000000002,gauss,0.875,110,0.01,0.55,left
0.15000000000000002,gauss,0.875,110,0.01,1.0,left
0.15000000000000002,gauss,0.875,110,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,110,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,110,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,110,0.03,0.1,left
0.15000000000000002,gauss,0.875,110,0.03,0.55,left
0.15000000000000002,gauss,0.875,110,0.03,1.0,left
0.15000000000000002,gauss,0.875,111,0.01,0.1,left
0.15000000000000002,gauss,0.875,111,0.01,0.55,left
0.15000000000000002,gauss,0.875,111,0.01,1.0,left
0.15000000000000002,gauss,0.875,111,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,111,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,111,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,111,0.03,0.1,left
0.15000000000000002,gauss,0.875,111,0.03,0.55,left
0.15000000000000002,gauss,0.875,111,0.03,1.0,left
0.15000000000000002,gauss,0.875,112,0.01,0.1,left
0.15000000000000002,gauss,0.875,112,0.01,0.55,left
0.15000000000000002,gauss,0.875,112,0.01,1.0,left
0.15000000000000002,gauss,0.875,112,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,112,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,112,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,112,0.03,0.1,left
0.15000000000000002,gauss,0.875,112,0.03,0.55,left
0.15000000000000002,gauss,0.875,112,0.03,1.0,left
0.15000000000000002,gauss,0.875,113,0.01,0.1,left
0.15000000000000002,gauss,0.875,113,0.01,0.55,left
0.15000000000000002,gauss,0.875,113,0.01,1.0,left
0.15000000000000002,gauss,0.875,113,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,113,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,113,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,113,0.03,0.1,left
0.15000000000000002,gauss,0.875,113,0.03,0.55,left
0.15000000000000002,gauss,0.875,113,0.03,1.0,left
0.15000000000000002,gauss,0.875,114,0.01,0.1,left
0.15000000000000002,gauss,0.875,114,0.01,0.55,left
0.15000000000000002,gauss,0.875,114,0.01,1.0,left
0.15000000000000002,gauss,0.875,114,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,114,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,114,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,114,0.03,0.1,left
0.15000000000000002,gauss,0.875,114,0.03,0.55,left
0.15000000000000002,gauss,0.875,114,0.03,1.0,left
0.15000000000000002,gauss,0.875,115,0.01,0.1,left
0.15000000000000002,gauss,0.875,115,0.01,0.55,left
0.15000000000000002,gauss,0.875,115,0.01,1.0,left
0.15000000000000002,gauss,0.875,115,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,115,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,115,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,115,0.03,0.1,left
0.15000000000000002,gauss,0.875,115,0.03,0.55,left
0.15000000000000002,gauss,0.875,115,0.03,1.0,left
0.15000000000000002,gauss,0.875,116,0.01,0.1,left
0.15000000000000002,gauss,0.875,116,0.01,0.55,left
0.15000000000000002,gauss,0.875,116,0.01,1.0,left
0.15000000000000002,gauss,0.875,116,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,116,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,116,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,116,0.03,0.1,left
0.15000000000000002,gauss,0.875,116,0.03,0.55,left
0.15000000000000002,gauss,0.875,116,0.03,1.0,left
0.15000000000000002,gauss,0.875,117,0.01,0.1,left
0.15000000000000002,gauss,0.875,117,0.01,0.55,left
0.15000000000000002,gauss,0.875,117,0.01,1.0,left
0.15000000000000002,gauss,0.875,117,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,117,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,117,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,117,0.03,0.1,left
0.15000000000000002,gauss,0.875,117,0.03,0.55,left
0.15000000000000002,gauss,0.875,117,0.03,1.0,left
0.15000000000000002,gauss,0.875,118,0.01,0.1,left
0.15000000000000002,gauss,0.875,118,0.01,0.55,left
0.15000000000000002,gauss,0.875,118,0.01,1.0,left
0.15000000000000002,gauss,0.875,118,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,118,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,118,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,118,0.03,0.1,left
0.15000000000000002,gauss,0.875,118,0.03,0.55,left
0.15000000000000002,gauss,0.875,118,0.03,1.0,left
0.15000000000000002,gauss,0.875,119,0.01,0.1,left
0.15000000000000002,gauss,0.875,119,0.01,0.55,left
0.15000000000000002,gauss,0.875,119,0.01,1.0,left
0.15000000000000002,gauss,0.875,119,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,119,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,119,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,119,0.03,0.1,left
0.15000000000000002,gauss,0.875,119,0.03,0.55,left
0.15000000000000002,gauss,0.875,119,0.03,1.0,left
0.15000000000000002,gauss,0.875,120,0.01,0.1,left
0.15000000000000002,gauss,0.875,120,0.01,0.55,left
0.15000000000000002,gauss,0.875,120,0.01,1.0,left
0.15000000000000002,gauss,0.875,120,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,120,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,120,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,120,0.03,0.1,left
0.15000000000000002,gauss,0.875,120,0.03,0.55,left
0.15000000000000002,gauss,0.875,120,0.03,1.0,left
0.15000000000000002,gauss,0.875,121,0.01,0.1,left
0.15000000000000002,gauss,0.875,121,0.01,0.55,left
0.15000000000000002,gauss,0.875,121,0.01,1.0,left
0.15000000000000002,gauss,0.875,121,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,121,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,121,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,121,0.03,0.1,left
0.15000000000000002,gauss,0.875,121,0.03,0.55,left
0.15000000000000002,gauss,0.875,121,0.03,1.0,left
0.15000000000000002,gauss,0.875,122,0.01,0.1,left
0.15000000000000002,gauss,0.875,122,0.01,0.55,left
0.15000000000000002,gauss,0.875,122,0.01,1.0,left
0.15000000000000002,gauss,0.875,122,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,122,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,122,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,122,0.03,0.1,left
0.15000000000000002,gauss,0.875,122,0.03,0.55,left
0.15000000000000002,gauss,0.875,122,0.03,1.0,left
0.15000000000000002,gauss,0.875,123,0.01,0.1,left
0.15000000000000002,gauss,0.875,123,0.01,0.55,left
0.15000000000000002,gauss,0.875,123,0.01,1.0,left
0.15000000000000002,gauss,0.875,123,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,123,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,123,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,123,0.03,0.1,left
0.15000000000000002,gauss,0.875,123,0.03,0.55,left
0.15000000000000002,gauss,0.875,123,0.03,1.0,left
0.15000000000000002,gauss,0.875,124,0.01,0.1,left
0.15000000000000002,gauss,0.875,124,0.01,0.55,left
0.15000000000000002,gauss,0.875,124,0.01,1.0,left
0.15000000000000002,gauss,0.875,124,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,124,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,124,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,124,0.03,0.1,left
0.15000000000000002,gauss,0.875,124,0.03,0.55,left
0.15000000000000002,gauss,0.875,124,0.03,1.0,left
0.15000000000000002,gauss,0.875,125,0.01,0.1,left
0.15000000000000002,gauss,0.875,125,0.01,0.55,left
0.15000000000000002,gauss,0.875,125,0.01,1.0,left
0.15000000000000002,gauss,0.875,125,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,125,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,125,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,125,0.03,0.1,left
0.15000000000000002,gauss,0.875,125,0.03,0.55,left
0.15000000000000002,gauss,0.875,125,0.03,1.0,left
0.15000000000000002,gauss,0.875,126,0.01,0.1,left
0.15000000000000002,gauss,0.875,126,0.01,0.55,left
0.15000000000000002,gauss,0.875,126,0.01,1.0,left
0.15000000000000002,gauss,0.875,126,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,126,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,126,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,126,0.03,0.1,left
0.15000000000000002,gauss,0.875,126,0.03,0.55,left
0.15000000000000002,gauss,0.875,126,0.03,1.0,left
0.15000000000000002,gauss,0.875,127,0.01,0.1,left
0.15000000000000002,gauss,0.875,127,0.01,0.55,left
0.15000000000000002,gauss,0.875,127,0.01,1.0,left
0.15000000000000002,gauss,0.875,127,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,127,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,127,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,127,0.03,0.1,left
0.15000000000000002,gauss,0.875,127,0.03,0.55,left
0.15000000000000002,gauss,0.875,127,0.03,1.0,left
0.15000000000000002,gauss,0.875,128,0.01,0.1,left
0.15000000000000002,gauss,0.875,128,0.01,0.55,left
0.15000000000000002,gauss,0.875,128,0.01,1.0,left
0.15000000000000002,gauss,0.875,128,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,128,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,128,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,128,0.03,0.1,left
0.15000000000000002,gauss,0.875,128,0.03,0.55,left
0.15000000000000002,gauss,0.875,128,0.03,1.0,left
0.15000000000000002,gauss,0.875,129,0.01,0.1,left
0.15000000000000002,gauss,0.875,129,0.01,0.55,left
0.15000000000000002,gauss,0.875,129,0.01,1.0,left
0.15000000000000002,gauss,0.875,129,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,129,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,129,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,129,0.03,0.1,left
0.15000000000000002,gauss,0.875,129,0.03,0.55,left
0.15000000000000002,gauss,0.875,129,0.03,1.0,left
0.15000000000000002,gauss,0.875,130,0.01,0.1,left
0.15000000000000002,gauss,0.875,130,0.01,0.55,left
0.15000000000000002,gauss,0.875,130,0.01,1.0,left
0.15000000000000002,gauss,0.875,130,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,130,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,130,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,130,0.03,0.1,left
0.15000000000000002,gauss,0.875,130,0.03,0.55,left
0.15000000000000002,gauss,0.875,130,0.03,1.0,left
0.15000000000000002,gauss,0.875,131,0.01,0.1,left
0.15000000000000002,gauss,0.875,131,0.01,0.55,left
0.15000000000000002,gauss,0.875,131,0.01,1.0,left
0.15000000000000002,gauss,0.875,131,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,131,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,131,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,131,0.03,0.1,left
0.15000000000000002,gauss,0.875,131,0.03,0.55,left
0.15000000000000002,gauss,0.875,131,0.03,1.0,left
0.15000000000000002,gauss,0.875,132,0.01,0.1,left
0.15000000000000002,gauss,0.875,132,0.01,0.55,left
0.15000000000000002,gauss,0.875,132,0.01,1.0,left
0.15000000000000002,gauss,0.875,132,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,132,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,132,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,132,0.03,0.1,left
0.15000000000000002,gauss,0.875,132,0.03,0.55,left
0.15000000000000002,gauss,0.875,132,0.03,1.0,left
0.15000000000000002,gauss,0.875,133,0.01,0.1,left
0.15000000000000002,gauss,0.875,133,0.01,0.55,left
0.15000000000000002,gauss,0.875,133,0.01,1.0,left
0.15000000000000002,gauss,0.875,133,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,133,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,133,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,133,0.03,0.1,left
0.15000000000000002,gauss,0.875,133,0.03,0.55,left
0.15000000000000002,gauss,0.875,133,0.03,1.0,left
0.15000000000000002,gauss,0.875,134,0.01,0.1,left
0.15000000000000002,gauss,0.875,134,0.01,0.55,left
0.15000000000000002,gauss,0.875,134,0.01,1.0,left
0.15000000000000002,gauss,0.875,134,0.019999999999999997,0.1,left
0.15000000000000002,gauss,0.875,134,0.019999999999999997,0.55,left
0.15000000000000002,gauss,0.875,134,0.019999999999999997,1.0,left
0.15000000000000002,gauss,0.875,134,0.03,0.1,left
0.15000000000000002,gauss,0.875,134,0.03,0.55,left
0.15000000000000002,gauss,0.875,134,0.03,1.0,left
0.15000000000000002,gauss,1.0,45,0.01,0.1,right
0.15000000000000002,gauss,1.0,45,0.01,0.55,right
0.15000000000000002,gauss,1.0,45,0.01,1.0,right
0.15000000000000002,gauss,1.0,45,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,45,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,45,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,45,0.03,0.1,right
0.15000000000000002,gauss,1.0,45,0.03,0.55,right
0.15000000000000002,gauss,1.0,45,0.03,1.0,right
0.15000000000000002,gauss,1.0,46,0.01,0.1,right
0.15000000000000002,gauss,1.0,46,0.01,0.55,right
0.15000000000000002,gauss,1.0,46,0.01,1.0,right
0.15000000000000002,gauss,1.0,46,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,46,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,46,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,46,0.03,0.1,right
0.15000000000000002,gauss,1.0,46,0.03,0.55,right
0.15000000000000002,gauss,1.0,46,0.03,1.0,right
0.15000000000000002,gauss,1.0,47,0.01,0.1,right
0.15000000000000002,gauss,1.0,47,0.01,0.55,right
0.15000000000000002,gauss,1.0,47,0.01,1.0,right
0.15000000000000002,gauss,1.0,47,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,47,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,47,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,47,0.03,0.1,right
0.15000000000000002,gauss,1.0,47,0.03,0.55,right
0.15000000000000002,gauss,1.0,47,0.03,1.0,right
0.15000000000000002,gauss,1.0,48,0.01,0.1,right
0.15000000000000002,gauss,1.0,48,0.01,0.55,right
0.15000000000000002,gauss,1.0,48,0.01,1.0,right
0.15000000000000002,gauss,1.0,48,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,48,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,48,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,48,0.03,0.1,right
0.15000000000000002,gauss,1.0,48,0.03,0.55,right
0.15000000000000002,gauss,1.0,48,0.03,1.0,right
0.15000000000000002,gauss,1.0,49,0.01,0.1,right
0.15000000000000002,gauss,1.0,49,0.01,0.55,right
0.15000000000000002,gauss,1.0,49,0.01,1.0,right
0.15000000000000002,gauss,1.0,49,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,49,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,49,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,49,0.03,0.1,right
0.15000000000000002,gauss,1.0,49,0.03,0.55,right
0.15000000000000002,gauss,1.0,49,0.03,1.0,right
0.15000000000000002,gauss,1.0,50,0.01,0.1,right
0.15000000000000002,gauss,1.0,50,0.01,0.55,right
0.15000000000000002,gauss,1.0,50,0.01,1.0,right
0.15000000000000002,gauss,1.0,50,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,50,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,50,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,50,0.03,0.1,right
0.15000000000000002,gauss,1.0,50,0.03,0.55,right
0.15000000000000002,gauss,1.0,50,0.03,1.0,right
0.15000000000000002,gauss,1.0,51,0.01,0.1,right
0.15000000000000002,gauss,1.0,51,0.01,0.55,right
0.15000000000000002,gauss,1.0,51,0.01,1.0,right
0.15000000000000002,gauss,1.0,51,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,51,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,51,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,51,0.03,0.1,right
0.15000000000000002,gauss,1.0,51,0.03,0.55,right
0.15000000000000002,gauss,1.0,51,0.03,1.0,right
0.15000000000000002,gauss,1.0,52,0.01,0.1,right
0.15000000000000002,gauss,1.0,52,0.01,0.55,right
0.15000000000000002,gauss,1.0,52,0.01,1.0,right
0.15000000000000002,gauss,1.0,52,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,52,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,52,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,52,0.03,0.1,right
0.15000000000000002,gauss,1.0,52,0.03,0.55,right
0.15000000000000002,gauss,1.0,52,0.03,1.0,right
0.15000000000000002,gauss,1.0,53,0.01,0.1,right
0.15000000000000002,gauss,1.0,53,0.01,0.55,right
0.15000000000000002,gauss,1.0,53,0.01,1.0,right
0.15000000000000002,gauss,1.0,53,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,53,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,53,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,53,0.03,0.1,right
0.15000000000000002,gauss,1.0,53,0.03,0.55,right
0.15000000000000002,gauss,1.0,53,0.03,1.0,right
0.15000000000000002,gauss,1.0,54,0.01,0.1,right
0.15000000000000002,gauss,1.0,54,0.01,0.55,right
0.15000000000000002,gauss,1.0,54,0.01,1.0,right
0.15000000000000002,gauss,1.0,54,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,54,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,54,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,54,0.03,0.1,right
0.15000000000000002,gauss,1.0,54,0.03,0.55,right
0.15000000000000002,gauss,1.0,54,0.03,1.0,right
0.15000000000000002,gauss,1.0,55,0.01,0.1,right
0.15000000000000002,gauss,1.0,55,0.01,0.55,right
0.15000000000000002,gauss,1.0,55,0.01,1.0,right
0.15000000000000002,gauss,1.0,55,0.019999999999999997,0.1,right
0.15000000000000002,gauss,1.0,55,0.019999999999999997,0.55,right
0.15000000000000002,gauss,1.0,55,0.019999999999999997,1.0,right
0.15000000000000002,gauss,1.0,55,0.03,0.1,right
